region_key,year,season,avg_temp_mean,avg_temp_sum,avg_temp_std,avg_temp_min,avg_temp_max,lat_first,lon_first
22_85,2023,Monsoon,29.140212715649213,3555.105951309204,2.2146336367719077,25.328792572021484,34.42402458190918,22.5,85.5
22_85,2023,Rabi,24.513422808557188,5196.8456354141235,4.606358321106171,16.528358459472656,33.438313484191895,22.5,85.5
22_85,2024,Kharif,28.04074881153722,869.2632131576538,1.5345488317365072,23.871728897094727,30.065451622009277,22.5,85.5
22_85,2024,Monsoon,29.438355352057787,3591.47935295105,1.9170294614545826,25.067825317382812,34.69143199920654,22.5,85.5
22_85,2024,Rabi,24.81747836126408,5286.122890949249,5.137643247267468,16.234094619750977,35.01522350311279,22.5,85.5
22_86,2015,Kharif,27.760838139441706,860.5859823226929,1.6919396555635942,23.801109313964844,30.638992309570312,22.5,86.5
22_86,2015,Monsoon,29.68963381501495,3622.1353254318237,1.6051982804299993,26.029512405395508,34.48287391662598,22.5,86.5
22_86,2015,Rabi,25.086139998346006,5318.261679649353,5.024912049061261,16.41974449157715,35.38974952697754,22.5,86.5
22_86,2016,Kharif,27.03011765018586,837.9336471557617,1.5513488835959626,24.502882957458496,30.27971076965332,22.5,86.5
22_86,2016,Monsoon,29.35225915127113,3580.975616455078,1.3494856224859757,25.89273166656494,34.29650688171387,22.5,86.5
22_86,2016,Rabi,25.714725290665605,5477.236486911774,5.495437960329276,16.38930320739746,35.01230049133301,22.5,86.5
22_86,2017,Kharif,27.62356844256001,856.3306217193604,1.3871199112366626,24.740461349487305,29.43496799468994,22.5,86.5
22_86,2017,Monsoon,29.695241107315315,3622.8194150924683,1.4505142314378061,26.019164085388184,35.071075439453125,22.5,86.5
22_86,2017,Rabi,25.105421588105976,5322.349376678467,5.256259531607918,15.924153327941896,33.78909206390381,22.5,86.5
22_86,2018,Kharif,26.868729345260128,832.930609703064,1.9961422214610578,23.388352394104004,29.850584030151367,22.5,86.5
22_86,2018,Monsoon,29.567475295457683,3607.2319860458374,1.5819147303800178,26.35012435913086,34.91306495666504,22.5,86.5
22_86,2018,Rabi,24.502609007763414,5194.5531096458435,5.243048340847855,15.029165744781494,33.29220771789551,22.5,86.5
22_86,2019,Kharif,26.774181673603675,829.9996318817139,1.898256752468376,21.47355556488037,29.25574111938477,22.5,86.5
22_86,2019,Monsoon,29.89037926470647,3646.6262702941895,1.7647203605512911,25.324055671691895,34.19474220275879,22.5,86.5
22_86,2019,Rabi,24.556904603850167,5206.063776016235,5.335056939059009,14.94610071182251,34.37924385070801,22.5,86.5
22_86,2020,Kharif,28.21022762790803,874.5170564651489,1.3228981657627674,25.46141242980957,29.917896270751953,22.5,86.5
22_86,2020,Monsoon,29.810342421297168,3636.8617753982544,0.9414189316480782,27.24718952178955,31.84582042694092,22.5,86.5
22_86,2020,Rabi,23.886752829305443,5087.878352642059,4.741445436430046,15.778995513916016,32.690640449523926,22.5,86.5
22_86,2021,Kharif,27.895673751831055,864.7658863067627,1.555970586562334,25.36976528167725,29.80447673797607,22.5,86.5
22_86,2021,Monsoon,29.39685805899198,3586.4166831970215,1.2603673142394325,26.089807510375977,32.77106475830078,22.5,86.5
22_86,2021,Rabi,24.935175425601454,5286.2571902275085,4.984347434325088,15.684975147247314,33.12529468536377,22.5,86.5
22_86,2022,Kharif,27.149110547957882,841.6224269866943,1.464255370997193,23.91240501403809,29.561034202575684,22.5,86.5
22_86,2022,Monsoon,29.74539050117868,3628.937641143799,1.3474454631388193,26.378972053527832,33.434189796447754,22.5,86.5
22_86,2022,Rabi,24.914892219147593,5281.95715045929,5.379541135128252,16.580775260925293,33.96692752838135,22.5,86.5
22_86,2023,Kharif,27.744034551805065,860.065071105957,1.477508795643041,25.4600133895874,30.11144638061523,22.5,86.5
22_86,2023,Monsoon,30.192252596870798,3683.4548168182373,1.8597484025278328,27.155189514160156,35.0703706741333,22.5,86.5
22_86,2023,Rabi,25.36304075088141,5376.964639186859,4.730192063541118,16.94860601425171,34.55807590484619,22.5,86.5
22_86,2024,Kharif,28.241341990809286,875.4816017150879,1.4371434814249469,23.863706588745117,30.586079597473145,22.5,86.5
22_86,2024,Monsoon,30.035146439661744,3664.287865638733,1.668523614012624,25.51150417327881,34.82016372680664,22.5,86.5
22_86,2024,Rabi,25.099788184456983,5346.254883289337,5.5219212620585925,16.321251392364502,36.69792366027832,22.5,86.5
22_87,2015,Kharif,28.566770338243053,885.5698804855347,1.6267815762124007,24.812066078186035,31.320366859436035,22.5,87.5
22_87,2015,Monsoon,29.95527451937316,3654.5434913635254,1.399699199847784,26.365005493164062,33.953094482421875,22.5,87.5
22_87,2015,Rabi,25.23378711601473,5349.562868595123,4.555672865589667,16.634984493255615,34.39207935333252,22.5,87.5
22_87,2016,Kharif,27.942882199441232,866.2293481826782,1.3943140658094348,25.67176628112793,30.977152824401855,22.5,87.5
22_87,2016,Monsoon,29.639148868498253,3615.976161956787,1.1400552520885083,26.474308967590332,33.568848609924316,22.5,87.5
22_87,2016,Rabi,25.85539652148323,5507.199459075928,4.978012698571609,16.492711544036865,34.25083351135254,22.5,87.5
22_87,2017,Kharif,28.430339259486043,881.3405170440674,1.383994438472953,25.640981674194336,30.29358386993408,22.5,87.5
22_87,2017,Monsoon,29.97633837871864,3657.1132822036743,1.2331599111636715,26.131555557250977,34.10380744934082,22.5,87.5
